GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_NAME	GO ASPECT
UniProtKB	Q9JIR4	Rims1	part_of	GO:0048786	presynaptic active zone	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	enables	GO:0098882	structural constituent of presynaptic active zone	10116	Regulating synaptic membrane exocytosis protein 1	F
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	involved_in	GO:0061669	spontaneous neurotransmitter secretion	10116	Regulating synaptic membrane exocytosis protein 1	P
UniProtKB	Q9JIR4	Rims1	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10116	Regulating synaptic membrane exocytosis protein 1	P
UniProtKB	Q9JIR4	Rims1	involved_in	GO:0016082	synaptic vesicle priming	10116	Regulating synaptic membrane exocytosis protein 1	P
UniProtKB	Q9JIR4	Rims1	involved_in	GO:0016082	synaptic vesicle priming	10116	Regulating synaptic membrane exocytosis protein 1	P
UniProtKB	Q9JIR4	Rims1	involved_in	GO:0007269	neurotransmitter secretion	10116	Regulating synaptic membrane exocytosis protein 1	P
UniProtKB	Q9JIR4	Rims1	involved_in	GO:0016081	synaptic vesicle docking	10116	Regulating synaptic membrane exocytosis protein 1	P
UniProtKB	Q9JIR4	Rims1	part_of	GO:0042734	presynaptic membrane	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0042734	presynaptic membrane	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0061669	spontaneous neurotransmitter secretion	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0061669	spontaneous neurotransmitter secretion	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	part_of	GO:0048788	cytoskeleton of presynaptic active zone	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	part_of	GO:0042734	presynaptic membrane	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	part_of	GO:0048786	presynaptic active zone	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	enables	GO:0098882	structural constituent of presynaptic active zone	10116	Regulating synaptic membrane exocytosis protein 2	F
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0061669	spontaneous neurotransmitter secretion	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0016082	synaptic vesicle priming	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0007269	neurotransmitter secretion	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	involved_in	GO:0016081	synaptic vesicle docking	10116	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9JIS1	Rims2	part_of	GO:0042734	presynaptic membrane	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS1	Rims2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0030672	synaptic vesicle membrane	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0008021	synaptic vesicle	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0008021	synaptic vesicle	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0048786	presynaptic active zone	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0008021	synaptic vesicle	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0048786	presynaptic active zone	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0030672	synaptic vesicle membrane	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0008021	synaptic vesicle	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0030672	synaptic vesicle membrane	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0048786	presynaptic active zone	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0048786	presynaptic active zone	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0030672	synaptic vesicle membrane	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	part_of	GO:0098793	presynapse	10090	Synaptic vesicle glycoprotein 2A	C
UniProtKB	Q9JIS5	Sv2a	involved_in	GO:0016082	synaptic vesicle priming	10090	Synaptic vesicle glycoprotein 2A	P
UniProtKB	Q9JIS5	Sv2a	involved_in	GO:0016082	synaptic vesicle priming	10090	Synaptic vesicle glycoprotein 2A	P
UniProtKB	Q9JIS5	Sv2a	involved_in	GO:0016082	synaptic vesicle priming	10090	Synaptic vesicle glycoprotein 2A	P
UniProtKB	Q9JIS5	Sv2a	involved_in	GO:0016082	synaptic vesicle priming	10090	Synaptic vesicle glycoprotein 2A	P
UniProtKB	Q9JJM9	Septin5	part_of	GO:0043195	terminal bouton	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0008021	synaptic vesicle	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0008021	synaptic vesicle	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0008021	synaptic vesicle	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0008021	synaptic vesicle	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0008021	synaptic vesicle	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	involved_in	GO:0099171	presynaptic modulation of chemical synaptic transmission	10116	Septin-5	P
UniProtKB	Q9JJM9	Septin5	part_of	GO:0043195	terminal bouton	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0098793	presynapse	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0098793	presynapse	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0044305	calyx of Held	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0043679	axon terminus	10116	Septin-5	C
UniProtKB	Q9JJM9	Septin5	part_of	GO:0008021	synaptic vesicle	10116	Septin-5	C
UniProtKB	Q9JJS7	P2ry4	acts_upstream_of_or_within	GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	10090	P2Y purinoceptor 4	P
UniProtKB	Q9JJS7	P2ry4	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	P2Y purinoceptor 4	C
UniProtKB	Q9JJS7	P2ry4	involved_in	GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	10090	P2Y purinoceptor 4	P
UniProtKB	Q9JJS7	P2ry4	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	P2Y purinoceptor 4	C
UniProtKB	Q9JJV2	Pfn2	part_of	GO:0098793	presynapse	10090	Profilin-2	C
UniProtKB	Q9JJV2-1	Pfn2	part_of	GO:0043195	terminal bouton	10090	Profilin-2	C
UniProtKB	Q9JJX6	P2rx4	part_of	GO:0043195	terminal bouton	10090	P2X purinoceptor 4	C
UniProtKB	Q9JJZ1	Slc2a8	part_of	GO:0008021	synaptic vesicle	10116	Solute carrier family 2, facilitated glucose transporter member 8	C
UniProtKB	Q9JK48	Sh3glb1	part_of	GO:0008021	synaptic vesicle	10090	Endophilin-B1	C
UniProtKB	Q9JK66	Prkn	part_of	GO:0043195	terminal bouton	10116	E3 ubiquitin-protein ligase parkin	C
UniProtKB	Q9JK66	Prkn	part_of	GO:0008021	synaptic vesicle	10116	E3 ubiquitin-protein ligase parkin	C
UniProtKB	Q9JK66	Prkn	part_of	GO:0098793	presynapse	10116	E3 ubiquitin-protein ligase parkin	C
UniProtKB	Q9JK66	Prkn	part_of	GO:0030672	synaptic vesicle membrane	10116	E3 ubiquitin-protein ligase parkin	C
UniProtKB	Q9JK66	Prkn	involved_in	GO:0051583	dopamine uptake involved in synaptic transmission	10116	E3 ubiquitin-protein ligase parkin	P
UniProtKB	Q9JK66	Prkn	part_of	GO:0098793	presynapse	10116	E3 ubiquitin-protein ligase parkin	C
UniProtKB	Q9JKA7	Hcn4	part_of	GO:0043195	terminal bouton	10116	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	C
UniProtKB	Q9JKA8	Hcn3	part_of	GO:0044316	cone cell pedicle	10116	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3	C
UniProtKB	Q9JKB0	Hcn1	part_of	GO:0043679	axon terminus	10116	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1	C
UniProtKB	Q9JKD3	Scamp5	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKD3	Scamp5	part_of	GO:0008021	synaptic vesicle	10090	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKD3	Scamp5	part_of	GO:0008021	synaptic vesicle	10090	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKD3	Scamp5	part_of	GO:0030672	synaptic vesicle membrane	10090	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKE3	Scamp5	part_of	GO:0008021	synaptic vesicle	10116	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKE3	Scamp5	part_of	GO:0030672	synaptic vesicle membrane	10116	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKE3	Scamp5	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKE3	Scamp5	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Secretory carrier-associated membrane protein 5	C
UniProtKB	Q9JKF6	Nectin1	part_of	GO:0042734	presynaptic membrane	10090	Nectin-1	C
UniProtKB	Q9JKF6	Nectin1	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Nectin-1	C
UniProtKB	Q9JKF6	Nectin1	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Nectin-1	C
UniProtKB	Q9JKF6	Nectin1	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Nectin-1	C
UniProtKB	Q9JKF6	Nectin1	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Nectin-1	C
UniProtKB	Q9JKF6	Nectin1	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Nectin-1	C
UniProtKB	Q9JKF6	Nectin1	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Nectin-1	C
UniProtKB	Q9JKK1	Stx6	part_of	GO:0008021	synaptic vesicle	10090	Syntaxin-6	C
UniProtKB	Q9JKK1	Stx6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Syntaxin-6	C
UniProtKB	Q9JKK1	Stx6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Syntaxin-6	C
UniProtKB	Q9JKK1	Stx6	part_of	GO:0008021	synaptic vesicle	10090	Syntaxin-6	C
UniProtKB	Q9JKK1	Stx6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Syntaxin-6	C
UniProtKB	Q9JKK1	Stx6	part_of	GO:0008021	synaptic vesicle	10090	Syntaxin-6	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0048788	cytoskeleton of presynaptic active zone	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	enables	GO:0098882	structural constituent of presynaptic active zone	10116	Protein piccolo	F
UniProtKB	Q9JKS6	Pclo	part_of	GO:0048786	presynaptic active zone	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0048786	presynaptic active zone	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0048788	cytoskeleton of presynaptic active zone	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0043195	terminal bouton	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0048786	presynaptic active zone	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0044316	cone cell pedicle	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	enables	GO:0098882	structural constituent of presynaptic active zone	10116	Protein piccolo	F
UniProtKB	Q9JKS6	Pclo	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	involved_in	GO:0097091	synaptic vesicle clustering	10116	Protein piccolo	P
UniProtKB	Q9JKS6	Pclo	part_of	GO:0048786	presynaptic active zone	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	involved_in	GO:0016080	synaptic vesicle targeting	10116	Protein piccolo	P
UniProtKB	Q9JKS6	Pclo	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Protein piccolo	C
UniProtKB	Q9JKS6	Pclo	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Protein piccolo	C
UniProtKB	Q9JL06	Lpar2	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Lysophosphatidic acid receptor 2	C
UniProtKB	Q9JL06	Lpar2	part_of	GO:0099059	integral component of presynaptic active zone membrane	10090	Lysophosphatidic acid receptor 2	C
UniProtKB	Q9JLQ2	Git2	part_of	GO:0044305	calyx of Held	10090	ARF GTPase-activating protein GIT2	C
UniProtKB	Q9JLQ2	Git2	involved_in	GO:0099171	presynaptic modulation of chemical synaptic transmission	10090	ARF GTPase-activating protein GIT2	P
UniProtKB	Q9JM47	Kcnip3	part_of	GO:0043679	axon terminus	10116	Calsenilin	C
UniProtKB	Q9JM63	Kcnj10	acts_upstream_of_or_within	GO:0051935	glutamate reuptake	10090	ATP-sensitive inward rectifier potassium channel 10	P
UniProtKB	Q9JM63	Kcnj10	part_of	GO:0098793	presynapse	10090	ATP-sensitive inward rectifier potassium channel 10	C
UniProtKB	Q9JMB8	Cntn6	part_of	GO:0099026	anchored component of presynaptic membrane	10090	Contactin-6	C
UniProtKB	Q9JMB8	Cntn6	part_of	GO:0099026	anchored component of presynaptic membrane	10090	Contactin-6	C
UniProtKB	Q9JMB8	Cntn6	part_of	GO:0099026	anchored component of presynaptic membrane	10090	Contactin-6	C
UniProtKB	Q9JMD7	Slc5a7	part_of	GO:0008021	synaptic vesicle	10116	High affinity choline transporter 1	C
UniProtKB	Q9MYX0	SLC6A4	enables	GO:0005335	serotonin:sodium symporter activity	9544	Sodium-dependent serotonin transporter	F
UniProtKB	Q9MYX0	SLC6A4	involved_in	GO:0051610	serotonin uptake	9544	Sodium-dependent serotonin transporter	P
UniProtKB	Q9MYX0	SLC6A4	enables	GO:0005335	serotonin:sodium symporter activity	9544	Sodium-dependent serotonin transporter	F
UniProtKB	Q9MYX0	SLC6A4	enables	GO:0005335	serotonin:sodium symporter activity	9544	Sodium-dependent serotonin transporter	F
UniProtKB	Q9MYX0	SLC6A4	involved_in	GO:0098810	neurotransmitter reuptake	9544	Sodium-dependent serotonin transporter	P
UniProtKB	Q9MYX0	SLC6A4	involved_in	GO:0051610	serotonin uptake	9544	Sodium-dependent serotonin transporter	P
UniProtKB	Q9MYX0	SLC6A4	involved_in	GO:0051610	serotonin uptake	9544	Sodium-dependent serotonin transporter	P
UniProtKB	Q9MYX0	SLC6A4	part_of	GO:0098793	presynapse	9544	Sodium-dependent serotonin transporter	C
UniProtKB	Q9MYX0	SLC6A4	part_of	GO:0098793	presynapse	9544	Sodium-dependent serotonin transporter	C
UniProtKB	Q9MYX0	SLC6A4	part_of	GO:0098793	presynapse	9544	Sodium-dependent serotonin transporter	C
UniProtKB	Q9N0Y0	VAMP2	involved_in	GO:0016079	synaptic vesicle exocytosis	9544	Vesicle-associated membrane protein 2	P
UniProtKB	Q9N0Y0	VAMP2	involved_in	GO:0048488	synaptic vesicle endocytosis	9544	Vesicle-associated membrane protein 2	P
UniProtKB	Q9N0Y0	VAMP2	part_of	GO:0030672	synaptic vesicle membrane	9544	Vesicle-associated membrane protein 2	C
UniProtKB	Q9N0Y2	MX2	involved_in	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	9615	Interferon-induced GTP-binding protein Mx2	P
UniProtKB	Q9N0Y2	MX2	part_of	GO:0098793	presynapse	9615	Interferon-induced GTP-binding protein Mx2	C
UniProtKB	Q9N0Y3	MX1	involved_in	GO:0016185	synaptic vesicle budding from presynaptic endocytic zone membrane	9615	Interferon-induced GTP-binding protein Mx1	P
UniProtKB	Q9N0Y3	MX1	part_of	GO:0098793	presynapse	9615	Interferon-induced GTP-binding protein Mx1	C
UniProtKB	Q9N2F0	NGF	part_of	GO:0008021	synaptic vesicle	9595	Beta-nerve growth factor	C
UniProtKB	Q9N2F1	NGF	part_of	GO:0008021	synaptic vesicle	9598	Beta-nerve growth factor	C
UniProtKB	Q9NFU0	Fmr1	involved_in	GO:0097091	synaptic vesicle clustering	7227	Synaptic functional regulator FMR1	P
UniProtKB	Q9NFU0	Fmr1	part_of	GO:0098793	presynapse	7227	Synaptic functional regulator FMR1	C
UniProtKB	Q9NHE5	Cadps	involved_in	GO:0016079	synaptic vesicle exocytosis	7227	Calcium-dependent secretion activator	P
UniProtKB	Q9NHE5	Cadps	part_of	GO:0008021	synaptic vesicle	7227	Calcium-dependent secretion activator	C
UniProtKB	Q9NHE5	Cadps	involved_in	GO:0007269	neurotransmitter secretion	7227	Calcium-dependent secretion activator	P
UniProtKB	Q9NHE5	Cadps	involved_in	GO:0016079	synaptic vesicle exocytosis	7227	Calcium-dependent secretion activator	P
UniProtKB	Q9NHE5	Cadps	involved_in	GO:0016079	synaptic vesicle exocytosis	7227	Calcium-dependent secretion activator	P
UniProtKB	Q9NP59	SLC40A1	part_of	GO:0008021	synaptic vesicle	9606	Solute carrier family 40 member 1	C
UniProtKB	Q9NPC2	KCNK9	part_of	GO:0008021	synaptic vesicle	9606	Potassium channel subfamily K member 9	C
UniProtKB	Q9NPG1	FZD3	part_of	GO:0048786	presynaptic active zone	9606	Frizzled-3	C
UniProtKB	Q9NRA2	SLC17A5	part_of	GO:0030672	synaptic vesicle membrane	9606	Sialin	C
UniProtKB	Q9NRD5	PICK1	part_of	GO:0008021	synaptic vesicle	9606	PRKCA-binding protein	C
UniProtKB	Q9NRD5	PICK1	part_of	GO:0042734	presynaptic membrane	9606	PRKCA-binding protein	C
UniProtKB	Q9NRI5	DISC1	part_of	GO:0008021	synaptic vesicle	9606	Disrupted in schizophrenia 1 protein	C
UniProtKB	Q9NRN9	METTL5	part_of	GO:0098793	presynapse	9606	rRNA N6-adenosine-methyltransferase METTL5	C
UniProtKB	Q9NRN9	METTL5	part_of	GO:0098793	presynapse	9606	rRNA N6-adenosine-methyltransferase METTL5	C
UniProtKB	Q9NRW1	RAB6B	part_of	GO:0098793	presynapse	9606	Ras-related protein Rab-6B	C
UniProtKB	Q9NRW7	VPS45	part_of	GO:0008021	synaptic vesicle	9606	Vacuolar protein sorting-associated protein 45	C
UniProtKB	Q9NT99	LRRC4B	part_of	GO:0042734	presynaptic membrane	9606	Leucine-rich repeat-containing protein 4B	C
UniProtKB	Q9NUP9	LIN7C	involved_in	GO:0007269	neurotransmitter secretion	9606	Protein lin-7 homolog C	P
UniProtKB	Q9NUP9	LIN7C	involved_in	GO:0007269	neurotransmitter secretion	9606	Protein lin-7 homolog C	P
